postcode,loneliness_zscore
EH39 4PU,2.02209049875939
EH4 3TH,0.3501939885801276
EH4 4PL,-2.1571458321038954
EH4 5BP,-0.36593927947160365
EH4 6NS,2.467121524411965
EH4 7NX,-1.005712588148429
EH40 3DP,3.9001030559331262
EH41 3NF,0.5265103311244366
EH42 1EE,-0.21891047109870718
EH44 6QE,1.6803710719749319
EH45 8JG,2.897375580704878
EH46 7EX,4.885299481402285
EH47 0SD,-2.0999895960760506
EH47 7LL,0.5241245540856185
EH47 9JD,-0.35897139791832267
EH48 2SS,0.3401860760075398
EH48 3QB,-2.6097694834085234
EH48 3SS,2.4599460853147397
EH49 7ER,1.9660300288413142
EH5 2LY,-0.606592713285012
EH5 3AH,-0.45968888191159035
EH5 3EL,0.5566830370072997
EH51 0DQ,0.402844418280494
EH51 9UE,-3.5314919972339878
EH52 5LH,-0.0563175368274933
EH53 0EW,0.22120610662555062
EH54 5DY,-3.1381550330156283
EH54 6QQ,0.0595432646803844
EH54 6TP,-3.0808814036823273
EH54 8PY,-0.013675177627480342
EH54 9JZ,3.211504254248622
EH55 8EJ,-0.909518856608167
EH6 4EG,2.5207549384189694
EH6 4NY,-2.2473589984285383
EH6 5JA,0.09115874481270869
EH6 6TL,-0.06297558538027248
EH6 8BW,-0.7216710398140593
EH6 8HQ,2.463957136869868
EH7 4AT,-1.2394876896696652
EH7 5EG,0.9319936344557078
EH7 6RU,0.9341890205777268
EH7 6UJ,1.931763359373468
EH8 7RX,2.2929676825220198
EH8 9AL,0.4121402102228542
EH8 9DX,2.334569234359942
EH8 9RD,1.2556352603170764
EH8 9RU,2.5947950604709407
EH9 1AG,1.183854363527876
EH9 1JA,6.925139912711332
EH9 1JZ,0.7633538298204416
FK1 1BA,-2.96915989848678
FK1 3EZ,-2.499421574364909
FK1 4PP,1.4874657659789905
FK1 5SU,-0.5016530307044159
FK10 3JQ,-2.4942275467123998
FK10 4JA,-1.0656508692767386
FK12 5BD,0.18471104824342743
FK13 6AG,-0.14833859341411346
FK14 7AA,-2.582896359979371
FK15 9AL,1.9459494784207763
FK16 6DU,0.9807575757780886
FK17 8LX,3.3407538283072284
FK2 0XF,-0.2836552957021
FK2 7AZ,-0.2713801372321544
FK2 7ES,-1.6431510143442798
FK2 7HR,-0.7091524193512294
FK2 7TA,-4.230528207899702
FK21 8TQ,0.6338168874010878
FK3 8AN,0.502338282984544
FK4 1ED,-0.07952087313586986
FK5 3BB,-0.35963936370443816
FK5 4HT,-3.1952835843024614
FK6 6DB,-0.6074217607921393
FK6 6GD,-1.0506985633102934
FK7 0HW,0.9504805971919488
FK7 7JD,1.0297622562480129
FK7 8DW,1.2084260246902718
FK8 1PH,-3.0549015136690167
FK8 2AU,0.2904058286448151
FK8 2QD,2.252596959285882
FK8 3DZ,2.7650967958483643
FK8 3NB,1.9425969765085347
FK9 4EU,5.572821104448344
FK9 4NJ,-3.70307077825581
FK9 4SW,-2.717714130885306
G11 5LL,1.9747769092337202
G11 5NG,-0.6306317285304213
G11 5PE,-3.2983618259584864
G11 7AD,-1.3187262162446964
G11 7SY,-0.9740996835785407
G12 8ED,0.0696103899251006
G12 8ND,-0.9876831997700257
G12 8SP,-1.2262640599192471
G12 9JE,2.1971497852296205
G12 9LD,-0.3875307923757172
G12 9PN,0.45912049607738625
G13 1JE,-3.816757078460375
G13 2SW,-3.709435492844178
G13 2UP,-0.04645463660617555
G13 4PU,0.9952629043136245
G14 0EA,1.3130132513528054
G14 0NT,-3.3273609013157253
G14 0XT,-1.9407405515114922
G14 9DR,-0.2020362138218722
G14 9PS,-1.3884841131636074
G14 9SS,-1.8931323827234818
G14 9UT,0.32811838153486167
G14 9UU,6.493576592601819
G14 9XL,-1.0567703445936514
G15 6EG,-2.5823369280931274
G15 7TS,-2.5236752417614143
G20 6HS,-2.592957687114633
G20 7ER,-0.3262828513218368
G20 8FB,-3.19541380558557
G21 1TR,-2.8166305040948307
G21 3RW,-4.479454952445676
G21 4AH,-2.6823809855124336
G22 5AP,-2.717845478351813
G22 5SS,-4.439483146847174
G22 6BD,-0.6033636309375674
G22 7JL,-3.608597404889899
G3 7UA,-0.13311202410150286
G3 8ND,-1.5906453820608801
G31 1QS,-0.3723279382879666
G31 2ES,-2.8952408505375287
G31 2XE,-1.144721079321353
G31 3BP,0.9269754775406263
G31 4UW,-2.256315983037651
G31 5BA,-2.9254032147044446
G31 5RA,0.7071565876400983
G32 6JP,-1.06327009783493
G32 6NB,-1.8071252789382533
G32 7JZ,-2.440639724277584
G32 8UH,-3.9456109962960486
G33 1EY,-3.9521299611555802
G33 3AL,-5.3849448359630685
G33 3TU,-2.664825500712124
G33 6EY,-1.5983563282619246
G33 6HA,-2.560293873093281
G34 9HQ,-3.6064782655291094
G4 0UP,-7.593786178132981
G4 9BL,-0.017149091820948592
G40 1HA,-5.057213779687431
G40 2DA,-0.7139290894095494
G40 3LJ,2.737983570041181
G41 1HU,-3.286397253593101
G41 1NX,2.401305422963294
G41 3PT,-2.6638953792061577
G41 3RG,-3.6930271971437763
G41 3UJ,-2.410100819875689
G41 3YA,0.6123875225051316
G41 3YT,-1.8237059355316192
G41 5RU,0.4458656289672014
G42 0EH,-3.947445814847729
G42 7AF,-3.3584408237918097
G42 7DR,-2.518395871832784
G42 8QD,-1.595229095793302
G42 9JT,-0.8671217108176937
G42 9LQ,-2.940316363714382
G43 1RR,-0.14810094676125724
G44 3DH,-2.5574535445679603
G44 4JE,-1.1709888623086893
G44 5DQ,-1.2850161154609174
G44 5JT,-2.7673800056892226
G45 9AW,-4.002436944647207
G46 8DH,1.592720243018031
G46 8NY,-3.276682148207757
G5 9AB,-2.500031071683557
G5 9RP,-2.1129885008316056
G51 1AT,-0.7039611197048998
G51 1HS,-0.5478087729361533
G51 1RN,1.3024976064181493
G51 1SL,-1.9330788407847255
G51 4BJ,-3.5565689216370444
G52 2AZ,-0.645805389726407
G52 3QN,-4.3355960569434275
G52 3SS,-1.9210847988498372
G53 5QD,-2.1000798816934028
G53 6EQ,-3.8325583065030795
G53 7FY,-6.009478810892928
G60 5JG,-0.424421745608477
G61 2DN,1.3369183527266384
G61 2SY,-0.8216735351986504
G61 3RD,0.9463990817281012
G62 6BT,-1.3417704502661019
G62 8BT,-1.6394934509117955
G63 0DP,-1.586612547987278
G63 0TS,-1.4069621236552883
G63 9EG,-1.182201770871664
G63 9NA,-0.9569297165886498
G64 1NF,-2.561286164469733
G64 1PJ,-1.4164812807415457
G64 2AA,2.3899526063953993
G65 9JE,-0.8089563573134259
G66 1DH,-3.445005975386274
G66 1DN,-0.9450915400026378
G66 1JB,-1.5390353062067699
G66 1NH,-1.24194396427389
G66 3BF,-1.010561536065174
G66 7JJ,-1.5526301193337886
G67 1BJ,-3.010312705145241
G67 1BP,0.1623645632322756
G67 2ES,-2.488080480430442
G67 3BE,0.862202471448923
G67 4DN,-0.5541065080897517
G69 7AD,-1.6874606042030078
G69 9DW,-0.5557556998991807
G71 5RR,-0.12369414425975786
G71 5SU,-0.28283195639141434
G71 7NE,-1.4830152693623728
G71 8ET,-0.8685647043272469
G72 0BS,-0.20755755785947064
G72 7EX,3.4653205788413506
G72 8AT,-4.441152612744784
G72 8HA,-2.5869382895931476
G72 8RW,-0.8847718475228937
G73 2LD,-6.067429559280226
G73 2PQ,-0.6097820975222822
G74 1AD,-0.81687243605315
G74 3BE,-0.3966777625891389
G75 0RT,-1.1018255995615913
G76 7BU,0.644020374740776
G76 7BX,-1.5886307233894448
G76 7HN,0.9451649353903846
G76 7NW,-0.5637925899775076
G77 5BQ,-1.4323490793898148
G77 5LU,-4.063075498054955
G77 6GR,-0.1619246575441127
G78 1SW,-2.9325308966930486
G78 3HJ,-0.10581591388531875
G81 1BS,-1.733826875270934
G82 1PW,-1.049674318721958
G83 0NB,1.3417971421695738
G83 0UA,-2.5074509315496476
G83 0UE,0.5141517880899384
G83 7AE,2.689087352276333
G84 0JL,1.4203465424485988
G84 0SL,3.525842772927599
G84 7QL,-1.556915794358363
HS1 2PS,0.263586071661694
HS1 2XB,-1.1823455193431667
HS2 9JP,2.1714609324874963
HS3 3BG,3.9402139815568518
HS5 3UA,2.6734609712104476
HS6 5AE,0.6852944423398929
HS7 5QA,0.38408542756827213
HS8 5SS,3.5337559135072807
HS9 5XD,1.0400408524849307
IV10 8SY,-1.4422614225115435
IV11 8YF,0.3034995740394314
IV12 5EE,-0.8170023013726013
IV14 9AG,-2.554582622252157
IV15 9QS,-2.073832994171858
IV17 0UN,-1.5541743097819338
IV19 1EU,-0.5771267784042003
IV2 3BG,-0.8662798644657965
IV2 3NF,-0.5538018166385025
IV2 3PF,-7.705586400996924
IV2 4AG,1.4543589620621482
IV2 4TP,-1.033258681031174
IV2 4XA,0.5789989834437059
IV2 6YB,2.438078499326749
IV2 7LL,-2.5035543152995308
IV22 2EZ,3.8223397063005438
IV22 2HU,2.673701823934535
IV24 3EP,4.992738396533117
IV25 3LS,2.992139051907815
IV26 2XL,-3.3211404837134957
IV27 4DD,7.864555487531851
IV27 4JZ,0.8300299438822496
IV27 4RP,4.582368341510181
IV27 4XB,1.2535934414351797
IV3 5PW,-2.9208704517246318
IV3 8HH,-1.5235905741678968
IV3 8PB,-2.8511169873765594
IV30 1AT,0.1868328391450839
IV30 6GQ,-1.729967875362717
IV31 6TU,0.08036443831667067
IV32 7EP,4.3499900839711
IV36 1JG,0.5238967938951951
IV4 7DJ,-2.5839541113337576
IV4 7EA,-1.3281959406021284
IV40 8AE,-1.9918336756591934
IV40 8JD,0.40254721094974466
IV47 8ST,1.8742260046630688
IV49 9AA,4.103955394117907
IV51 9BZ,-1.6951410553701316
IV54 8LS,-1.6125756988818054
IV54 8YD,3.459515056198812
IV55 8GU,-1.8582001000529258
IV63 6UL,-2.806003672113358
IV8 8NG,-2.3776359102411924
KA1 1RU,3.2858505990062428
KA1 2BD,-1.0402052643363942
KA1 2DJ,1.7503771361494742
KA1 2DL,0.17721823836307016
KA10 6BQ,0.5350546850137575
KA10 6QR,0.2507314106382128
KA11 1JU,-2.8684678111653708
KA12 0AY,-1.1824788585481654
KA12 8TJ,-0.6582215973555146
KA12 9DY,-2.402491333699158
KA13 6BL,0.6397105632417374
KA13 6EH,-1.33391530825065
KA15 2AE,0.2211937190918403
KA17 0HD,-2.0394619070390516
KA18 1BF,-0.9560591624746402
KA18 2AY,-2.3662574280693733
KA18 4BA,-3.67802610548391
KA19 7BY,0.9703473650971944
KA2 0LE,0.38882233707658975
KA2 9HF,4.218135642868795
KA20 3AB,-1.105151622973677
KA21 5LX,-0.2021427622085279
KA22 7DX,-0.0824816317945303
KA22 8BS,-0.1551108007683078
KA24 4AF,1.1066359428387316
KA25 6HS,-3.275910788254615
KA26 0NB,0.9721486405783533
KA26 9HQ,-1.1955488762912703
KA26 9SH,0.08629275376696899
KA27 8NS,3.020659188969233
KA28 0DE,-1.6147570854641686
KA3 5BP,-2.011779994895234
KA3 7AE,1.505456924998104
KA30 8LH,-0.3043578118719623
KA4 8HW,-0.22891679495958983
KA5 6RU,-2.6908565313915895
KA6 6AB,-8.299887251256843
KA6 7AY,-2.8540147401404434
KA6 7LX,-2.733687772063072
KA6 7QL,-0.36305041322639164
KA7 1BJ,-1.6876624541591876
KA7 1UL,-0.9633728445861477
KA7 1UQ,-3.8220865453053072
KA7 2AQ,-0.9531119091251747
KA7 2DF,-0.49440106894157054
KA7 3PR,-5.158225810078463
KA8 8DD,-2.0970363239548218
KA9 1AQ,-1.2686421970268622
KA9 1AW,-1.6348733496415546
KW1 5EL,-0.32068049812662025
KW10 6TH,-1.2428767242620697
KW14 7AR,4.686892587133784
KW14 7DH,4.786413815252684
KW14 7SA,5.805531807440118
KW14 8TY,7.233617595636946
KW15 1NZ,1.4853473727438207
KW16 3AD,-1.2616158526151409
KW17 2HH,5.0836558749922345
KW17 2PU,6.527774916175256
KW17 2SN,2.8263498698561755
KW3 6BQ,6.577649345625287
KW6 6EZ,2.282688889851534
KW9 6QJ,-1.4256376639968298
KY1 1ER,0.5657673695418743
KY1 1PH,-2.981954262489295
KY1 2NA,-1.4534244894507837
KY1 2PG,-3.6902432066921387
KY10 2LG,-0.6025960154162568
KY10 3FF,-0.40400972315838213
KY11 1NU,-2.4583436305955466
KY11 2SE,-0.2524383319997297
KY11 2ZL,0.12259755600817179
KY11 3BA,2.4470230125920494
KY11 3ED,3.019819627704619
KY11 4JW,-0.45161263077163394
KY11 4LT,-3.6451647988582856
KY11 4TF,-1.7932401855630011
KY12 0AE,-2.1670372391888106
KY12 0BL,0.07750209488271265
KY12 8SJ,2.3704716492680817
KY12 9QH,-1.532735363082025
KY13 8FP,1.579833662634952
KY14 6DA,-1.5144406141325446
KY14 7AW,-2.823011404799052
KY15 4JN,-1.2458810270058331
KY15 7JS,-0.09405956177913356
KY16 0DZ,-0.603367202825894
KY16 8AR,-0.634507304627205
KY2 5RB,-0.10904976136709044
KY3 9DF,-1.7106050860606161
KY3 9RT,1.3267723063188863
KY4 0AE,-3.845206406674939
KY4 8DF,-2.4803073371499194
KY4 9DH,-1.546950750328813
KY5 0JE,-1.6768706409835281
KY5 8DA,-1.2764381972773142
KY5 9QZ,0.26765616089665034
KY6 1HL,0.3538340450558697
KY6 3LQ,-3.213766564520287
KY7 4AQ,-3.464480987950245
KY7 4RH,-3.272045622998804
KY7 6ER,0.33468875342322035
KY7 6SX,0.42199481813662354
KY8 1HJ,-3.958077536803067
KY8 1HU,-1.6888451945296552
KY8 3RS,-3.29481194774354
KY8 4ET,-22.22041794946715
KY8 5JZ,-2.7449411332294527
ML1 1TA,-0.5510461878219202
ML1 1TB,-3.4242904317997045
ML1 2PJ,-0.24501779936029386
ML1 3JX,0.009989785596609138
ML1 4LT,0.08897419099758463
ML1 4TH,1.222937761083376
ML1 5AG,-1.4470885866009096
ML1 5JU,-1.7965593708993854
ML10 6AS,-1.312455698419209
ML11 0DB,0.49842019925840075
ML11 0PX,0.728622665366691
ML11 7DH,-1.8129532271569382
ML11 8AJ,1.3285811703650556
ML11 8HJ,2.4086380960435507
ML11 9SB,2.067271047179729
ML12 6BE,-0.184358411180517
ML2 7LP,-2.4938244766993924
ML2 9AX,0.1536469421275598
ML3 0DR,0.5288784104468822
ML3 0NQ,-3.0830426426518533
ML3 7EN,3.863430160258757
ML3 7JY,-0.5942725100241633
ML3 7QQ,-1.2596227633571049
ML3 8AA,0.7376717734254363
ML3 9AQ,-1.6293183465316472
ML3 9TZ,-0.6504586736223703
ML4 1DQ,-1.8634685604026384
ML4 1PS,-3.810144737872611
ML4 1QD,0.670569866276264
ML5 2RY,1.7289972477606244
ML5 3AP,-1.2850293033094529
ML5 3BJ,0.4761671049372974
ML5 4BY,0.8678777160497819
ML6 6DB,-0.7319993007393439
ML6 8SR,-0.5554736038956725
ML7 4AR,-4.258910351685847
ML7 4DS,-4.174307770081153
ML7 5DS,-3.5745803994448333
ML7 5QE,0.28710240287926503
ML8 4BA,-3.704444284931766
ML9 1EX,2.086115146788499
ML9 1RJ,0.5721574814272417
ML9 2BJ,1.0543298319651886
PA1 1SU,-3.994336951439134
PA1 1UB,-1.1141280760887544
PA1 2PS,-3.6322177663572166
PA1 3QS,-0.6911766056651008
PA12 4AH,-1.1148572396328924
PA13 4AP,0.31180372562124925
PA13 4LE,0.19431490270654678
PA14 5EW,-0.23583803983567117
PA14 5UD,-1.6835776192237821
PA15 4DG,-2.495681007148749
PA15 4NH,-1.2757356933624275
PA16 8HW,-1.1679752481849173
PA17 5AR,2.6647445600964974
PA19 1AQ,0.20332223957182138
PA2 6LR,-0.07009627186598255
PA2 6LW,-2.7853100448459567
PA2 8DX,-0.5723878479572027
PA20 9JL,-0.022951573927102342
PA21 2BE,6.353189808466021
PA23 7HW,1.2925084132632547
PA23 8BG,-1.9418308994394344
PA23 8SE,8.398387225362297
PA24 8AQ,0.8728590189074509
PA27 8BX,3.344922510473453
PA28 6AT,1.4553629301121709
PA28 6QG,-0.007537973172509926
PA29 6TY,-3.0049249010820707
PA29 6XD,-2.640749731336532
PA3 1NT,2.793860187541871
PA3 2DY,-0.21329374993180955
PA3 2HQ,-0.576131355475079
PA3 3DB,-2.6749308604598077
PA3 4AD,-1.7206218981383152
PA31 8JZ,0.18027442448712816
PA32 8XN,3.3788847414146232
PA34 4HE,-2.1263107770536167
PA34 4TL,4.8752912311190535
PA37 1PH,4.854274822482251
PA38 4DE,6.396152462211839
PA4 8RU,-1.3472905889780795
PA42 7DR,2.9584364456332937
PA43 7JD,6.312023345781453
PA48 7UD,4.9025006421925
PA5 8EY,-3.5176078261298738
PA5 8PZ,-1.3639817557959475
PA5 8SL,-0.9612066109426558
PA5 8SU,-3.2722145588565255
PA6 7AR,-0.8186575012988795
PA60 7XG,-5.655046507063333
PA61 7YW,3.951638068478081
PA7 5AW,-0.8556744653554491
PA75 6PN,6.5066637034898465
PA77 6UN,5.416903478814026
PA78 6SY,3.994416884652606
PA8 6BS,1.8327871964138565
PA8 7AF,-0.1787024254479651
PA8 7JQ,-1.7425122768386185
PA80 5XT,4.570053438142954
PH1 1NU,1.279461409551763
PH1 1PP,0.03443754794880943
PH1 4NN,0.8666221264665455
PH1 5PD,2.076743618562242
PH10 6BT,1.4295890953637174
PH10 6EF,1.7522428041002
PH11 8EQ,-0.4578727769650305
PH13 9DD,1.3959824546999546
PH15 2BL,3.2002356480670406
PH16 5FG,1.0269660920228358
PH2 0JB,-0.39080883176606357
PH2 7TD,5.241832682522856
PH2 8HH,-0.4826291917521759
PH20 1AH,1.1853130834684273
PH21 1ET,0.945101377145374
PH22 1SY,-0.4700198748901996
PH26 3HR,0.6655610934940878
PH3 1JH,2.661491939835813
PH32 4DR,3.80382040606678
PH33 7AQ,-2.0604255493174524
PH36 4JU,6.0574307400081775
PH41 4RN,6.72629266175882
PH42 4RL,5.173023290978784
PH49 4JB,7.653261980188373
PH50 4QU,5.665227802166061
PH6 2LW,2.7025948691006603
PH7 3SA,-0.4928038681930354
PH8 0AD,-0.6174866551816866
TD1 1PF,4.643815661500206
TD1 2SQ,4.532050243415448
TD1 2UA,-0.102323629754077
TD10 6XJ,2.7713869391583623
TD11 3EL,0.6660278686541903
TD11 3XP,1.564012844530787
TD12 4LQ,4.1924900752443195
TD14 5DD,3.7420067504140593
TD4 6DW,3.8775445886198145
TD5 7LF,1.2082033711781222
TD6 0PP,1.7272890835146104
TD7 4LJ,3.6384557049621513
TD8 6EN,3.816956686823131
TD9 0RU,1.795478646386997
TD9 9DT,2.4329460746319453
TD9 9HU,1.7155428262226176
ZE1 0RB,3.205420425123873
ZE1 0TN,1.225169456971103
ZE2 9AE,7.450351869883005
ZE2 9BX,7.036529406511037
ZE2 9DY,5.628561164875897
ZE2 9HX,3.8324467567391802
ZE2 9NA,6.555395404328118
ZE2 9QJ,8.470471458416998
ZE2 9RW,1.7286327414516123
