dz11_code,loneliness_zscore,rank,deciles
S01011839,0.044479282224509836,4243.0,7
S01011840,-0.21107146129699372,3575.0,6
S01011841,-0.3627923604979995,3149.0,5
S01011842,-0.2616553023721667,3426.0,6
S01011843,-0.3717813401496982,3115.0,5
S01011844,-0.5056048023200497,2737.0,5
S01011845,-0.4370775239244984,2928.0,5
S01011846,-0.4256215548430173,2959.0,5
S01011847,0.30216302506475995,4772.0,8
S01011848,0.37425929886423975,4968.0,8
S01011849,0.15033525165243478,4445.0,7
S01011850,0.19285616127752617,4554.0,7
S01011851,0.16832804626677023,4491.0,7
S01011852,0.9486783702731565,5719.0,9
S01011853,0.580190207646867,5343.0,8
S01011854,1.5192753477841667,6074.0,9
S01011855,1.3359869865644791,5969.0,9
S01011856,1.2477901802240456,5918.0,9
S01011857,-0.08254071603628982,3941.0,6
S01011858,0.6529759176949893,5442.0,8
S01011859,0.751352587611269,5540.0,9
S01011860,0.12526571171884843,4399.0,7
S01011861,0.5419336373691138,5293.0,8
S01011862,-0.4690922737517865,2821.0,5
S01011863,-0.5308697669285667,2671.0,4
S01011864,-0.46018455796444024,2849.0,5
S01011865,-0.7200066011460292,2206.0,4
S01011866,-0.4177000852597163,2981.0,5
S01011867,-0.47256415203720775,2816.0,5
S01011868,-0.5922705046907422,2508.0,4
S01011869,-0.8400178214937166,1907.0,3
S01011870,-0.6044845169193792,2472.0,4
S01011871,0.07433275526481584,4302.0,7
S01011872,-0.05630828812246154,4008.0,6
S01011873,-0.19307837485773954,3618.0,6
S01011874,-0.12307166205732469,3848.0,6
S01011875,-0.11030409946182045,3886.0,6
S01011876,-0.3821972249366826,3083.0,5
S01011877,-0.30191671116959695,3326.0,5
S01011878,-0.2690379246304666,3403.0,6
S01011879,-0.5022583503897341,2749.0,5
S01011880,-0.37079487314723436,3117.0,5
S01011881,-0.2839544706022264,3371.0,5
S01011882,-0.3241312722929125,3265.0,5
S01011883,-0.2861689703489098,3369.0,5
S01011884,-0.4747655895375504,2811.0,5
S01011885,-0.6222980320394778,2419.0,4
S01011886,-0.5530558085914097,2599.0,4
S01011887,-0.231958185738543,3518.0,6
S01011888,-0.20079242760054805,3600.0,6
S01011889,-0.2961957736332316,3340.0,5
S01011890,-0.23403808561297743,3513.0,6
S01011891,-0.18424942538057965,3652.0,6
S01011892,-0.36491517032929455,3138.0,5
S01011893,-0.49360943149075354,2772.0,5
S01011894,-0.18683584375876372,3643.0,6
S01011895,-0.5031144026024928,2748.0,5
S01011896,-0.44990924352114786,2888.0,5
S01011897,-0.3368470423091394,3227.0,5
S01011898,-0.24999346119782237,3466.0,6
S01011899,-0.22124038549462172,3545.0,6
S01011900,-0.22372594658046496,3535.0,6
S01011901,-0.2415101081582674,3491.0,6
S01011902,-0.24460217957803154,3482.0,6
S01011903,-0.23873499473673138,3500.0,6
S01011904,-0.2311614083639756,3520.0,6
S01011905,-0.2274125464024114,3527.0,6
S01011906,-0.21947221571134326,3550.0,6
S01011907,-0.2174662483290394,3557.0,6
S01011908,-0.187159727452858,3642.0,6
S01011909,-0.17235813664433303,3698.0,6
S01011910,-0.22281651731370938,3537.0,6
S01011911,-0.18415321684387173,3653.0,6
S01011912,-0.19103738146069438,3631.0,6
S01011913,-0.20274147293477562,3597.0,6
S01011914,-0.22095311954864336,3546.0,6
S01011915,-0.2056634911351869,3590.0,6
S01011916,-0.2032537755451122,3594.0,6
S01011917,-0.19191470333152683,3626.0,6
S01011918,-0.16262614273678466,3730.0,6
S01011919,-0.18743844359597228,3641.0,6
S01011920,-0.17670784431917666,3676.0,6
S01011921,-0.1831520822519564,3655.0,6
S01011922,-0.16663995374747556,3718.0,6
S01011923,-0.16184337571223786,3733.0,6
S01011924,-0.16096090262264742,3735.0,6
S01011925,-0.15950405046867863,3739.0,6
S01011926,-0.11819452718544121,3864.0,6
S01011927,-0.1383019866175591,3800.0,6
S01011928,-0.13844326440171675,3798.0,6
S01011929,-0.14263314759117365,3786.0,6
S01011930,-0.127682881462312,3832.0,6
S01011931,-0.10220521446914559,3904.0,6
S01011932,-0.141711762334833,3791.0,6
S01011933,-0.12436004701139221,3844.0,6
S01011934,-0.021988794305327592,4096.0,7
S01011935,-0.0156859760195844,4107.0,7
S01011936,0.12216537247027885,4395.0,7
S01011937,0.8039362411316787,5592.0,9
S01011938,-0.2828703396002145,3373.0,5
S01011939,-0.21264903191439552,3568.0,6
S01011940,-0.13320905655891338,3814.0,6
S01011941,-0.12694489240126577,3836.0,6
S01011942,0.011977063713898376,4176.0,7
S01011943,-0.3492461430282754,3192.0,5
S01011944,-0.20270769861179874,3598.0,6
S01011945,-0.14708837465336966,3773.0,6
S01011946,-0.14379495368218595,3783.0,6
S01011947,-0.12284617195539924,3849.0,6
S01011948,-0.06884927080264447,3978.0,6
S01011949,-0.1442755604832396,3781.0,6
S01011950,-0.12940311584730954,3826.0,6
S01011951,-0.14769802651997999,3772.0,6
S01011952,-0.19174463388812102,3629.0,6
S01011953,-0.17418269804256062,3693.0,6
S01011954,-0.1299997992185875,3823.0,6
S01011955,-0.1250128802364093,3843.0,6
S01011956,-0.4178207556205797,2979.0,5
S01011957,-0.26578325143076237,3408.0,6
S01011958,-0.08330721165476006,3939.0,6
S01011959,-0.17996435605395164,3664.0,6
S01011960,-0.0018103580153884806,4144.0,7
S01011961,-0.12975876588439542,3824.0,6
S01011962,0.5937259281280058,5368.0,8
S01011963,0.7682401109898788,5560.0,9
S01011964,0.08145040651699148,4317.0,7
S01011965,-0.18020083390083955,3662.0,6
S01011966,-0.16359282990518068,3727.0,6
S01011967,-0.13806815096982766,3804.0,6
S01011968,-0.028313664872052457,4076.0,6
S01011969,-0.15995086917802084,3738.0,6
S01011970,-0.30833563666985,3309.0,5
S01011971,-0.17512549756105125,3685.0,6
S01011972,-0.14949256349870108,3763.0,6
S01011973,-0.4061843214352424,3009.0,5
S01011974,-0.22204014507534117,3542.0,6
S01011975,-0.3650883435619014,3137.0,5
S01011976,-1.1092291978208797,1287.0,2
S01011977,-0.4297711134121917,2945.0,5
S01011978,-1.127347649500716,1249.0,2
S01011979,-0.00048154026303891967,4149.0,7
S01011980,-0.06651544892123051,3984.0,6
S01011981,-0.1605253698439085,3736.0,6
S01011982,-0.17706863036822645,3673.0,6
S01011983,-0.16838438771447883,3714.0,6
S01011984,0.324771692217891,4825.0,8
S01011985,0.2736958069116056,4716.0,7
S01011986,0.30513236505584107,4780.0,8
S01011987,0.28035097921014496,4730.0,7
S01011988,0.34456454998145947,4890.0,8
S01011989,0.4847183176600567,5196.0,8
S01011990,0.39021250582394196,4999.0,8
S01011991,0.7360115171471002,5520.0,9
S01011992,0.6059412204472407,5386.0,8
S01011993,0.6605306142506582,5451.0,9
S01011994,0.1570144031009363,4459.0,7
S01011995,-0.15211439759847684,3753.0,6
S01011996,-0.05956403679632998,4003.0,6
S01011997,-0.014938387205216057,4110.0,7
S01011998,-0.18201232002350679,3658.0,6
S01011999,-0.17492438190052975,3688.0,6
S01012000,-0.13820624559236364,3802.0,6
S01012001,-0.171733571791092,3701.0,6
S01012002,-0.08253269478172377,3942.0,6
S01012003,-0.06534294580982876,3988.0,6
S01012004,-0.15465332942241303,3749.0,6
S01012005,-0.1456300777987532,3776.0,6
S01012006,-0.07694815140812633,3956.0,6
S01012007,-0.32342720954891135,3267.0,5
S01012008,-0.12513820287529456,3842.0,6
S01012009,-0.11964756401237936,3860.0,6
S01012010,-0.6143156503660777,2434.0,4
S01012011,-0.49400017641875354,2768.0,5
S01012012,-0.19214530795856852,3623.0,6
S01012013,-0.026554392400959633,4082.0,6
S01012014,0.5251654068599663,5261.0,8
S01012015,0.19584262572160158,4562.0,7
S01012016,0.24185783895710353,4651.0,7
S01012017,0.6688959850105776,5461.0,9
S01012018,0.16043483534099234,4465.0,7
S01012019,-1.2288940417481047,1063.0,2
S01012020,-1.1341398683255712,1237.0,2
S01012021,-1.0702452145466976,1369.0,3
S01012022,-1.2116271336997957,1099.0,2
S01012023,-0.9558939378610429,1644.0,3
S01012024,-0.8660869674031648,1854.0,3
S01012025,-0.8653876398712914,1857.0,3
S01012026,-0.8675623394554095,1850.0,3
S01012027,-0.8845708845999641,1818.0,3
S01012028,-0.7163695797483424,2216.0,4
S01012029,-0.5051018473198016,2739.0,5
S01012030,-0.679954698502678,2290.0,4
S01012031,-1.0583549482815902,1393.0,3
S01012032,-0.9233155562030517,1715.0,3
S01012033,-1.0352738440655942,1438.0,3
S01012034,-1.0441462689259768,1422.0,3
S01012035,-1.0520237459620614,1407.0,3
S01012036,-1.0409428139567483,1426.0,3
S01012037,-0.9661991160518593,1613.0,3
S01012038,-1.0936728767128518,1319.0,2
S01012039,-1.0504081949011812,1413.0,3
S01012040,-1.0357146990919635,1437.0,3
S01012041,-0.987803539242116,1559.0,3
S01012042,-0.9630476451584619,1621.0,3
S01012043,-1.0684843970698679,1373.0,3
S01012044,-1.1953516517788279,1126.0,2
S01012045,-1.4631917937331174,698.0,2
S01012046,-1.2580251395550184,1012.0,2
S01012047,-1.291221303767402,963.0,2
S01012048,-1.2260094460407944,1073.0,2
S01012049,-1.1270310957188534,1250.0,2
S01012050,-0.9933700875172367,1544.0,3
S01012051,-0.8233444118487944,1940.0,3
S01012052,-1.0558725105760765,1398.0,3
S01012053,-1.0169190331345828,1482.0,3
S01012054,-1.0005640043940982,1524.0,3
S01012055,-1.038364623009989,1432.0,3
S01012056,-1.1708838249095395,1184.0,2
S01012057,-0.9822482669684806,1574.0,3
S01012058,-0.9774477769802449,1585.0,3
S01012059,-0.8908047710584811,1797.0,3
S01012060,-0.8394447639676532,1910.0,3
S01012061,-0.7444386074420125,2133.0,4
S01012062,-0.43175153756041107,2944.0,5
S01012063,-0.1715904216192832,3703.0,6
S01012064,0.5574236841497728,5310.0,8
S01012065,-0.30358720113979165,3324.0,5
S01012066,-0.260399961390023,3436.0,6
S01012067,0.22660463059899225,4621.0,7
S01012068,0.9565072128566359,5725.0,9
S01012069,-0.3780647136620698,3098.0,5
S01012070,-0.7479846144375394,2124.0,4
S01012071,-0.6826225394972325,2281.0,4
S01012072,-0.5687666356694263,2558.0,4
S01012073,-0.46634767585591747,2829.0,5
S01012074,-0.584447946632799,2524.0,4
S01012075,-0.5870004268001561,2519.0,4
S01012076,-0.5506118977047991,2613.0,4
S01012077,-0.5879976326030487,2518.0,4
S01012078,-0.6531403425890546,2349.0,4
S01012079,-0.6086846328691466,2458.0,4
S01012080,-0.695926312320878,2256.0,4
S01012081,-0.7454234003942872,2129.0,4
S01012082,-0.7202050225714852,2205.0,4
S01012083,-0.7417676394532635,2143.0,4
S01012084,-0.7874230328324109,2029.0,3
S01012085,-0.8011766056670668,1992.0,3
S01012086,-0.7571098169070175,2102.0,4
S01012087,-0.720509057608578,2203.0,4
S01012088,-0.637404748551694,2386.0,4
S01012089,-0.6417444561033294,2374.0,4
S01012090,-0.6030456447214105,2476.0,4
S01012091,-0.602357542331575,2478.0,4
S01012092,-0.6008322581484892,2481.0,4
S01012093,-0.6102821854374542,2450.0,4
S01012094,-0.5640381958669094,2574.0,4
S01012095,-0.6092352051415276,2455.0,4
S01012096,-0.6102586016629298,2452.0,4
S01012097,-0.6304926693148338,2401.0,4
S01012098,-0.4997647228855358,2753.0,5
S01012099,-0.25936848478552005,3443.0,6
S01012100,-0.6088109748037662,2456.0,4
S01012101,-0.5552724775067326,2592.0,4
S01012102,-0.283183701877829,3372.0,5
S01012103,-0.3919114893819611,3053.0,5
S01012104,-0.439866623745513,2917.0,5
S01012105,-0.606936369123191,2463.0,4
S01012106,-0.7344745239446385,2167.0,4
S01012107,-0.7042825707365061,2242.0,4
S01012108,-0.8237849159977616,1939.0,3
S01012109,-0.8903473257790838,1799.0,3
S01012110,-0.8148498816273161,1959.0,3
S01012111,-0.8901231295377889,1802.0,3
S01012112,-0.8251282131716977,1935.0,3
S01012113,-0.8667884907353892,1852.0,3
S01012114,-0.7246447559765771,2190.0,4
S01012115,-0.8844819745390231,1819.0,3
S01012116,-0.9469192567150473,1658.0,3
S01012117,-1.084286214781891,1330.0,2
S01012118,-1.066745690293692,1377.0,3
S01012119,-1.323503035323604,902.0,2
S01012120,-1.0231203055033675,1468.0,3
S01012121,-0.9413482355682775,1674.0,3
S01012122,-0.886075865253197,1813.0,3
S01012123,-0.9643247338742564,1617.0,3
S01012124,-0.9299664533653943,1700.0,3
S01012125,-0.9190305491730215,1726.0,3
S01012126,-1.0256825608684652,1461.0,3
S01012127,-0.906248147477662,1755.0,3
S01012128,-1.1489968563346875,1216.0,2
S01012129,-1.0465078000903556,1418.0,3
S01012130,-0.8409278348377978,1900.0,3
S01012131,-0.775515176689796,2060.0,4
S01012132,-0.6449336245648621,2369.0,4
S01012133,-0.5828812871880303,2531.0,4
S01012134,-0.6816620723520659,2283.0,4
S01012135,-0.796821239831088,2008.0,3
S01012136,-0.8112893786301641,1972.0,3
S01012137,-0.9019724810551016,1762.0,3
S01012138,-0.754133826362851,2112.0,4
S01012139,-0.7165358717658757,2215.0,4
S01012140,-0.8866095247381333,1810.0,3
S01012141,-1.1301108866909704,1245.0,2
S01012142,-1.2187220797029676,1086.0,2
S01012143,-1.1044833124111897,1298.0,2
S01012144,-1.0818260174578698,1336.0,2
S01012145,-1.0058536073282158,1511.0,3
S01012146,-0.5539865109879717,2596.0,4
S01012147,-0.6492985902107002,2355.0,4
S01012148,-0.6142535035853345,2435.0,4
S01012149,-0.4687548421281507,2823.0,5
S01012150,-0.5706847774362402,2553.0,4
S01012151,-0.6891843220358844,2267.0,4
S01012152,-0.4909859592831253,2778.0,5
S01012153,-0.45050957091439986,2884.0,5
S01012154,-0.1552368632369474,3747.0,6
S01012155,-0.22642646093578797,3530.0,6
S01012156,-0.24330264723288889,3485.0,6
S01012157,-0.2909486950166886,3352.0,5
S01012158,-0.34889810407750976,3194.0,5
S01012159,-0.40114394378102064,3027.0,5
S01012160,-0.4933528526013118,2775.0,5
S01012161,-0.5662222214240317,2566.0,4
S01012162,-0.49870204103526944,2756.0,5
S01012163,-0.4631601127399578,2840.0,5
S01012164,-0.48255651012907785,2797.0,5
S01012165,-0.4465396588848853,2898.0,5
S01012166,-0.6047959783293171,2468.0,4
S01012167,-0.5291436919555638,2677.0,4
S01012168,-0.4210944228510421,2974.0,5
S01012169,-0.40707027313238525,3007.0,5
S01012170,-0.39671603527054106,3038.0,5
S01012171,-0.5315347276164872,2668.0,4
S01012172,-0.446255602161167,2899.0,5
S01012173,-0.4689478615281827,2822.0,5
S01012174,-0.5079710971206725,2729.0,5
S01012175,-0.5409866578125401,2635.0,4
S01012176,-0.598879324673002,2490.0,4
S01012177,-0.6117200321334615,2445.0,4
S01012178,-0.585414202257582,2522.0,4
S01012179,-0.5630212668098644,2576.0,4
S01012180,-0.5031919819846264,2747.0,5
S01012181,-0.5367180269316812,2654.0,4
S01012182,-0.640382859485199,2378.0,4
S01012183,-0.7741244836030412,2066.0,4
S01012184,-0.799920519976509,1997.0,3
S01012185,-0.6706089204527533,2308.0,4
S01012186,-0.7135178096592019,2226.0,4
S01012187,-0.7015997517080262,2246.0,4
S01012188,-0.550817448357775,2611.0,4
S01012189,-0.33600183839558856,3234.0,5
S01012190,-0.29016377098385837,3355.0,5
S01012191,-0.37189037281700615,3113.0,5
S01012192,-0.3975798664998181,3032.0,5
S01012193,-0.5763956366486649,2543.0,4
S01012194,-0.3937530701593011,3046.0,5
S01012195,-0.24172831908038245,3489.0,6
S01012196,-0.3173081721442636,3290.0,5
S01012197,-0.2448304395805788,3481.0,6
S01012198,-0.29281525734986746,3347.0,5
S01012199,-0.17946663495631537,3666.0,6
S01012200,-0.15099784576035635,3758.0,6
S01012201,-0.2504647947761453,3465.0,6
S01012202,-0.2887075745990708,3360.0,5
S01012203,-0.33322612470712787,3241.0,5
S01012204,-0.22897084859631264,3523.0,6
S01012205,-0.22227203802277562,3540.0,6
S01012206,-0.12103742117090957,3854.0,6
S01012207,0.06363367062023366,4283.0,7
S01012208,-0.2766167929739279,3387.0,5
S01012209,-0.1543609074192105,3751.0,6
S01012210,0.790272483025082,5576.0,9
S01012211,-0.6519835025592368,2353.0,4
S01012212,-0.5990782592505162,2489.0,4
S01012213,-0.5292919552878002,2675.0,4
S01012214,-0.6605100555620352,2329.0,4
S01012215,-0.5603508845791718,2580.0,4
S01012216,-0.6312043245662904,2398.0,4
S01012217,-0.9862414721422004,1562.0,3
S01012218,-0.9637088770347231,1618.0,3
S01012219,-0.9581699615405362,1632.0,3
S01012220,-0.9695210968044444,1605.0,3
S01012221,-1.062951420892851,1383.0,3
S01012222,-1.062732698788573,1384.0,3
S01012223,,,
S01012224,-0.8709525705275962,1842.0,3
S01012225,-0.9775019337451323,1584.0,3
S01012226,-0.9601922589748308,1625.0,3
S01012227,-0.920199363217832,1722.0,3
S01012228,-0.8670389476170774,1851.0,3
S01012229,-0.8570086487322648,1874.0,3
S01012230,-0.8502454545819575,1888.0,3
S01012231,-0.8632610955335457,1865.0,3
S01012232,-0.8574619182562048,1872.0,3
S01012233,-0.8802639048177326,1827.0,3
S01012234,-0.8629433516950556,1866.0,3
S01012235,-0.9141014954252618,1737.0,3
S01012236,-0.9439350744352394,1668.0,3
S01012237,-0.7823768531083232,2037.0,3
S01012238,-0.7904958892463237,2022.0,3
S01012239,-0.7843166049672317,2032.0,3
S01012240,-0.7690523025280307,2078.0,4
S01012241,-0.7210576401704974,2200.0,4
S01012242,-0.7266453908815272,2186.0,4
S01012243,-0.7363968198430725,2162.0,4
S01012244,1.1731282866163693,5878.0,9
S01012245,3.0005524619691717,6724.0,10
S01012246,3.338468863977686,6758.0,10
S01012247,1.1416307499959015,5859.0,9
S01012248,1.1584399473570162,5867.0,9
S01012249,1.0163818392102808,5770.0,9
S01012250,1.5779384815076665,6114.0,9
S01012251,2.081963047402406,6453.0,10
S01012252,1.9552835285822128,6379.0,10
S01012253,2.133536266625309,6477.0,10
S01012254,2.207305651509887,6513.0,10
S01012255,1.8489713383136712,6303.0,10
S01012256,1.7318558498064447,6209.0,10
S01012257,1.762874576735143,6229.0,10
S01012258,1.9597546078216461,6383.0,10
S01012259,2.0300144543276266,6419.0,10
S01012260,1.8294464145119456,6284.0,10
S01012261,1.551742345427619,6097.0,9
S01012262,1.6369184022519028,6147.0,10
S01012263,1.6477070335405601,6153.0,10
S01012264,1.5653472620196824,6105.0,9
S01012265,1.538600918355262,6091.0,9
S01012266,1.4898382964146013,6058.0,9
S01012267,1.4628997734109261,6042.0,9
S01012268,1.9430816087992748,6368.0,10
S01012269,3.066725474335641,6733.0,10
S01012270,2.716134417515421,6677.0,10
S01012271,1.3011872845158055,5946.0,9
S01012272,2.1930014406747347,6508.0,10
S01012273,1.8256533989929142,6282.0,10
S01012274,1.989588267657799,6402.0,10
S01012275,2.314753127686582,6559.0,10
S01012276,2.8092775322741974,6694.0,10
S01012277,2.3622826811099498,6576.0,10
S01012278,1.5952604199844176,6123.0,9
S01012279,2.49270545420752,6616.0,10
S01012280,2.2739625741855587,6547.0,10
S01012281,1.915020342650279,6343.0,10
S01012282,1.926309782632077,6356.0,10
S01012283,1.7678075507465099,6234.0,10
S01012284,1.7167787076855259,6199.0,10
S01012285,1.448399838425462,6035.0,9
S01012286,1.8553112043666298,6312.0,10
S01012287,1.836915947382539,6294.0,10
S01012288,1.7961800525212863,6256.0,10
S01012289,1.8775647086110157,6326.0,10
S01012290,1.7794378452752078,6240.0,10
S01012291,1.7984298308552822,6257.0,10
S01012292,1.8364843047370532,6293.0,10
S01012293,1.8547135709393912,6308.0,10
S01012294,1.8589069205517041,6315.0,10
S01012295,1.8602581935537574,6317.0,10
S01012296,1.5856378937200015,6117.0,9
S01012297,1.7581074239468162,6222.0,10
S01012298,1.5375011054603007,6090.0,9
S01012299,1.0442770529599215,5796.0,9
S01012300,2.055595319845285,6436.0,10
S01012301,1.6256840447587195,6142.0,10
S01012302,1.3473358664703026,5975.0,9
S01012303,1.5924538543652964,6121.0,9
S01012304,1.761302959264032,6227.0,10
S01012305,0.814720186732149,5596.0,9
S01012306,0.6458486521001916,5429.0,8
S01012307,0.8014896739377101,5588.0,9
S01012308,0.8174565540685096,5599.0,9
S01012309,1.6703586775892902,6169.0,10
S01012310,1.658245536195999,6162.0,10
S01012311,1.6040847254695276,6129.0,10
S01012312,1.405279860461392,6011.0,9
S01012313,1.2006438414300316,5899.0,9
S01012314,2.177188444647666,6499.0,10
S01012315,2.3198599114015965,6563.0,10
S01012316,2.323701418781427,6565.0,10
S01012317,2.1682082132088003,6491.0,10
S01012318,2.223848081560578,6522.0,10
S01012319,1.3310690580222648,5966.0,9
S01012320,0.9948039200743101,5753.0,9
S01012321,1.1039910935445278,5831.0,9
S01012322,1.4853010001056433,6055.0,9
S01012323,1.4679868966816039,6048.0,9
S01012324,1.740100956294152,6211.0,10
S01012325,2.1687581362198554,6492.0,10
S01012326,2.075045424794827,6447.0,10
S01012327,2.0364700415110635,6423.0,10
S01012328,1.775048357591109,6239.0,10
S01012329,1.816327292539496,6271.0,10
S01012330,1.204746394342883,5900.0,9
S01012331,1.3083243270258724,5950.0,9
S01012332,1.6109026833785902,6133.0,10
S01012333,1.5989545640295308,6126.0,10
S01012334,0.7956209290403904,5582.0,9
S01012335,0.831380053462503,5616.0,9
S01012336,0.5320138569922325,5273.0,8
S01012337,0.7121989077490312,5498.0,9
S01012338,0.8766656869696575,5658.0,9
S01012339,1.0209329917761962,5777.0,9
S01012340,0.9495326628282723,5722.0,9
S01012341,2.0650098202755456,6441.0,10
S01012342,2.037832046056113,6424.0,10
S01012343,1.8209261926738938,6276.0,10
S01012344,1.1591864597471464,5868.0,9
S01012345,1.077459351934702,5819.0,9
S01012346,1.7322366652988788,6210.0,10
S01012347,1.575572126166797,6111.0,9
S01012348,1.573626999015438,6109.0,9
S01012349,2.6782971986428628,6667.0,10
S01012350,2.841716281267228,6697.0,10
S01012351,3.016951658787323,6727.0,10
S01012352,3.070400647232349,6734.0,10
S01012353,3.0018203438973776,6725.0,10
S01012354,0.6075398270486524,5388.0,8
S01012355,1.4210171411296342,6017.0,9
S01012356,1.9583188949961887,6381.0,10
S01012357,1.9189818795317504,6349.0,10
S01012358,1.9584376368102736,6382.0,10
S01012359,1.9283681117866005,6359.0,10
S01012360,1.9311786073974166,6361.0,10
S01012361,1.9323951570488953,6363.0,10
S01012362,1.9320282543957812,6362.0,10
S01012363,1.945354497589054,6371.0,10
S01012364,1.9054242624893485,6339.0,10
S01012365,1.9117824575322868,6340.0,10
S01012366,1.8400102918084116,6295.0,10
S01012367,1.9239701462845933,6354.0,10
S01012368,2.038496450886699,6426.0,10
S01012369,1.9656374815994209,6388.0,10
S01012370,1.9660696586962587,6389.0,10
S01012371,1.9975654596548404,6409.0,10
S01012372,1.960370786773418,6385.0,10
S01012373,1.9515355377674488,6372.0,10
S01012374,1.9519631641189659,6373.0,10
S01012375,1.936805273164588,6366.0,10
S01012376,1.8740336468766783,6323.0,10
S01012377,1.8124260101522138,6265.0,10
S01012378,1.5688537562523648,6107.0,9
S01012379,1.7122627351486572,6195.0,10
S01012380,2.1197271300716842,6467.0,10
S01012381,2.1196131408557073,6466.0,10
S01012382,2.0431292789773075,6430.0,10
S01012383,2.1345669296450263,6478.0,10
S01012384,2.1595688734894325,6488.0,10
S01012385,2.1381456398949585,6481.0,10
S01012386,2.135146763402679,6479.0,10
S01012387,2.5074219578043846,6625.0,10
S01012388,2.5362445602606116,6635.0,10
S01012389,2.5009677798672088,6618.0,10
S01012390,1.9156761700874498,6344.0,10
S01012391,1.3990726733501129,6005.0,9
S01012392,1.7511310292819793,6217.0,10
S01012393,1.789353924752191,6250.0,10
S01012394,1.809488903824175,6260.0,10
S01012395,1.8145884034632023,6268.0,10
S01012396,1.8418596147691877,6299.0,10
S01012397,2.038417742510401,6425.0,10
S01012398,1.8303976204101948,6285.0,10
S01012399,1.8098337628442123,6261.0,10
S01012400,1.8355829072978167,6292.0,10
S01012401,1.8436227725731906,6300.0,10
S01012402,1.7312407616194212,6208.0,10
S01012403,2.0788011429399456,6449.0,10
S01012404,0.8800122698472284,5659.0,9
S01012405,2.13745887075626,6480.0,10
S01012406,2.7312347454303194,6682.0,10
S01012407,2.6501803257134244,6661.0,10
S01012408,2.5845883950380504,6648.0,10
S01012409,2.583671120780159,6647.0,10
S01012410,2.8936936306957945,6704.0,10
S01012411,2.958532346461409,6718.0,10
S01012412,2.5028442002277003,6619.0,10
S01012413,3.3822332608679924,6760.0,10
S01012414,3.5028970271731925,6765.0,10
S01012415,2.9639457090100385,6719.0,10
S01012416,2.8796294085610508,6703.0,10
S01012417,-0.8246583593867282,1936.0,3
S01012418,-1.0688155816124132,1371.0,3
S01012419,-1.4871406252651644,660.0,1
S01012420,-1.3037084652267361,945.0,2
S01012421,-1.4778186195338605,673.0,1
S01012422,-1.412672039904718,772.0,2
S01012423,-1.6422162050160534,472.0,1
S01012424,-1.2943590111858043,955.0,2
S01012425,-1.2880617222379116,967.0,2
S01012426,-1.3129496470683981,917.0,2
S01012427,-1.334278420125142,875.0,2
S01012428,-1.3470636608696243,858.0,2
S01012429,-1.3060138768579737,939.0,2
S01012430,-1.2433789495120424,1040.0,2
S01012431,-1.2195638696736197,1083.0,2
S01012432,-1.2019845991917064,1116.0,2
S01012433,-1.0506874580312624,1412.0,3
S01012434,-0.7747988341368723,2062.0,4
S01012435,-0.6560052924921578,2342.0,4
S01012436,-0.944714312400154,1664.0,3
S01012437,-0.8270574298389847,1932.0,3
S01012438,-1.276124658580361,988.0,2
S01012439,-0.4559794523446052,2866.0,5
S01012440,-0.38738273324141137,3068.0,5
S01012441,-1.9666270115224913,205.0,1
S01012442,-1.8148683384663828,293.0,1
S01012443,-2.0157425733836547,189.0,1
S01012444,-2.7635967289412933,51.0,1
S01012445,-2.774273847325197,49.0,1
S01012446,-2.3575478287335394,95.0,1
S01012447,-2.362024294268092,93.0,1
S01012448,-2.408177872168011,83.0,1
S01012449,-2.3619737500307876,94.0,1
S01012450,-2.410323005542332,82.0,1
S01012451,-2.421940304817628,81.0,1
S01012452,-2.2688862787231576,120.0,1
S01012453,-2.3198864470943072,105.0,1
S01012454,-2.9197380727756097,39.0,1
S01012455,-2.4515845080639043,75.0,1
S01012456,-2.744171991459654,52.0,1
S01012457,-2.3216454678783793,103.0,1
S01012458,-2.656183716771479,56.0,1
S01012459,-3.541787345819786,16.0,1
S01012460,-3.5409192378233865,17.0,1
S01012461,-3.4242132659163746,19.0,1
S01012462,-3.7066507100682777,14.0,1
S01012463,-3.443109101135027,18.0,1
S01012464,-3.3581043960491113,23.0,1
S01012465,-3.2183911124315214,27.0,1
S01012466,-2.555021355634529,61.0,1
S01012467,-2.8725716548882163,43.0,1
S01012468,-2.769430388226912,50.0,1
S01012469,-2.4919734602002324,71.0,1
S01012470,-2.9473873327946727,38.0,1
S01012471,-2.6692982921506956,55.0,1
S01012472,-3.109868975259931,30.0,1
S01012473,-2.4865146279452706,72.0,1
S01012474,-2.5069419512189604,69.0,1
S01012475,-2.549111350602466,63.0,1
S01012476,-2.739118189178499,53.0,1
S01012477,-2.8622593519400517,44.0,1
S01012478,-2.8796262243583035,42.0,1
S01012479,-3.1730840553001536,28.0,1
S01012480,-2.1184036489397715,157.0,1
S01012481,-2.1587717708866334,144.0,1
S01012482,-2.0548152472129586,174.0,1
S01012483,-2.390142188191806,85.0,1
S01012484,-2.362475343259595,92.0,1
S01012485,-2.311746520515403,110.0,1
S01012486,-2.176435895847442,140.0,1
S01012487,-2.2002565716675297,132.0,1
S01012488,-2.1672793655552147,142.0,1
S01012489,-2.188926878414923,137.0,1
S01012490,-2.166503537593724,143.0,1
S01012491,-2.2432069575839746,128.0,1
