postcode,loneliness_zscore
BT783AU,0.3620513157010714
BT784QY,-0.4211047901780014
BT784SB,-4.716168291257965
BT790NR,5.1460802483556005
BT798DL,5.019090228895966
BT799JR,0.41210634169863225
BT800DP,7.539372084968308
BT808BH,1.5203549420705942
BT808BN,-2.2069617684496956
BT808PE,1.0353198554221108
BT817AZ,2.501829557330854
BT820NB,0.6724667243532443
BT828AS,-0.4504985416173689
BT829AF,2.1532166470784517
BT86GR,-1.2215680210799371
BT88HR,-1.878221809965296
BT920FP,1.6327741895798418
BT921BZ,5.688665735379533
BT933FY,6.205898888653842
BT941EH,4.643870935427224
BT944JG,-0.7675656055224607
BT96GR,-0.8373226851448896
BT97HR,0.641718145316647
